user_id,gender,age,occupation,zipcode,age_desc,occ_desc
2232,M,25,14,60061,25-34,sales
2233,F,35,3,60187,35-44,clerical
2234,M,56,1,85718,56+,academic
2235,M,1,10,46324,Under 18,K-12 student
2236,M,1,10,96782,Under 18,K-12 student
2237,F,35,6,14905,35-44,doctor
2238,F,25,4,32607,25-34,college
2239,M,18,10,60148,18-24,K-12 student
2240,M,45,12,64117,45-49,programmer
2241,M,45,5,60647,45-49,customer service
2242,M,18,4,60115,18-24,college
2243,M,45,2,86701,45-49,artist
2244,M,1,10,60565,Under 18,K-12 student
2245,M,1,10,60007,Under 18,K-12 student
2246,M,25,0,60622,25-34,other or not specified
2247,M,45,2,60613,45-49,artist
2248,F,35,12,46755,35-44,programmer
2249,M,25,5,60466,25-34,customer service
2250,M,18,19,60010,18-24,unemployed
2251,M,35,14,60626,35-44,sales
2252,F,18,1,1562,18-24,academic
2253,F,50,0,46815,50-55,other or not specified
2254,M,35,5,33317,35-44,customer service
2255,F,35,6,44303,35-44,doctor
2256,F,45,15,59840,45-49,scientist
2257,F,18,4,59715,18-24,college
2258,F,18,4,10033,18-24,college
2259,F,56,16,70503,56+,self-employed
2260,F,25,20,46835,25-34,writer
2261,M,25,5,33025,25-34,customer service
2262,M,45,17,48116,45-49,technician
2263,M,25,6,70508,25-34,doctor
2264,F,45,7,37877,45-49,executive
2265,M,56,13,60506,56+,retired
2266,F,50,2,48118,50-55,artist
2267,F,56,13,37774,56+,retired
2268,F,35,1,46774,35-44,academic
2269,F,45,0,11217,45-49,other or not specified
2270,M,18,1,14620,18-24,academic
2271,M,50,14,13210,50-55,sales
2272,M,25,0,71731,25-34,other or not specified
2273,M,25,6,23235,25-34,doctor
2274,M,18,2,31401,18-24,artist
2275,M,56,7,39211,56+,executive
2276,M,56,13,44143,56+,retired
2277,F,45,9,13035,45-49,homemaker
2278,M,50,17,1536,50-55,technician
2279,M,50,7,8816,50-55,executive
2280,M,56,6,74105,56+,doctor
2281,M,45,11,48104,45-49,lawyer
2282,M,50,2,32117,50-55,artist
2283,M,35,18,44708,35-44,tradesman
2284,M,25,20,90024,25-34,writer
2285,F,1,10,13090,Under 18,K-12 student
2286,M,35,17,82604,35-44,technician
2287,M,56,0,6082,56+,other or not specified
2288,M,1,10,13066,Under 18,K-12 student
2289,F,50,1,52002,50-55,academic
2290,M,25,0,61021,25-34,other or not specified
2291,M,45,1,13214,45-49,academic
2292,M,50,15,13039,50-55,scientist
2293,F,56,3,48130,56+,clerical
2294,M,56,13,48108,56+,retired
2295,M,45,11,72316,45-49,lawyer
2296,F,25,6,22923,25-34,doctor
2297,M,56,13,52003,56+,retired
2298,M,35,17,77584,35-44,technician
2299,F,18,10,13090,18-24,K-12 student
2300,M,56,13,49423,56+,retired
2301,F,25,12,2478,25-34,programmer
2302,M,50,12,48104,50-55,programmer
2303,M,50,17,8055,50-55,technician
2304,M,45,12,94103,45-49,programmer
2305,M,50,20,48104,50-55,writer
2306,F,18,4,2138,18-24,college
2307,M,25,17,2140,25-34,technician
2308,F,45,16,48103,45-49,self-employed
2309,F,45,0,8901,45-49,other or not specified
2310,M,45,12,48130,45-49,programmer
2311,F,25,4,22902,25-34,college
2312,M,45,0,13131,45-49,other or not specified
2313,F,50,6,48103-4711,50-55,doctor
2314,F,25,1,13210,25-34,academic
2315,M,56,7,48114,56+,executive
2316,M,35,0,13207,35-44,other or not specified
2317,F,45,9,57108,45-49,homemaker
2318,M,56,7,48114,56+,executive
2319,M,35,7,48104,35-44,executive
2320,F,50,1,6043,50-55,academic
2321,M,25,7,30115,25-34,executive
2322,F,56,13,48105,56+,retired
2323,M,35,3,13088,35-44,clerical
2324,M,35,17,50321,35-44,technician
2325,F,18,4,27708,18-24,college
2326,M,18,4,1040,18-24,college
2327,M,18,10,48169,18-24,K-12 student
2328,M,56,7,13212,56+,executive
2329,F,56,15,97367,56+,scientist
2330,M,45,7,48103,45-49,executive
2331,M,56,1,48104,56+,academic
2332,M,56,14,1545,56+,sales
2333,M,50,6,13035,50-55,doctor
2334,F,56,7,1562,56+,executive
2335,M,50,17,48197,50-55,technician
2336,M,35,18,13146,35-44,tradesman
2337,M,35,17,49424,35-44,technician
2338,M,45,17,13152,45-49,technician
2339,F,56,3,52003,56+,clerical
2340,M,35,2,48104,35-44,artist
2341,M,56,1,13210,56+,academic
2342,M,35,3,48107,35-44,clerical
2343,F,45,1,1604,45-49,academic
2344,M,25,12,2139,25-34,programmer
2345,M,35,16,98031,35-44,self-employed
2346,F,1,10,48105,Under 18,K-12 student
2347,M,35,1,48116,35-44,academic
2348,M,50,12,6082,50-55,programmer
2349,M,25,8,50309,25-34,farmer
2350,M,18,4,44312,18-24,college
2351,F,25,0,11106,25-34,other or not specified
2352,M,50,13,41076,50-55,retired
2353,F,35,9,61270,35-44,homemaker
2354,M,35,11,94306,35-44,lawyer
2355,F,45,9,13203,45-49,homemaker
2356,F,50,16,13207,50-55,self-employed
2357,F,35,14,13316,35-44,sales
2358,F,56,6,6074,56+,doctor
2359,M,56,13,13685,56+,retired
2360,M,50,6,13210,50-55,doctor
2361,M,56,7,49423,56+,executive
2362,M,25,14,94110,25-34,sales
2363,M,50,14,95823,50-55,sales
2364,F,56,9,13078,56+,homemaker
2365,M,50,7,13203,50-55,executive
2366,F,45,16,1532,45-49,self-employed
2367,F,25,9,49424,25-34,homemaker
2368,F,56,13,13057,56+,retired
2369,M,35,14,6040,35-44,sales
2370,M,50,1,13215,50-55,academic
2371,F,35,7,6082,35-44,executive
2372,F,45,7,1602,45-49,executive
2373,M,45,7,94109,45-49,executive
2374,M,25,14,94404,25-34,sales
2375,F,50,7,13027,50-55,executive
2376,M,25,1,13210,25-34,academic
2377,M,35,0,6108,35-44,other or not specified
2378,M,25,3,75150,25-34,clerical
2379,M,18,18,13045,18-24,tradesman
2380,M,25,4,22903,25-34,college
2381,F,35,9,13066,35-44,homemaker
2382,M,50,13,59715,50-55,retired
2383,F,25,14,95125,25-34,sales
2384,M,35,17,62034,35-44,technician
2385,F,45,2,1545,45-49,artist
2386,F,25,0,6040,25-34,other or not specified
2387,M,25,17,32224,25-34,technician
2388,M,56,5,6082,56+,customer service
2389,M,25,16,37922,25-34,self-employed
2390,F,25,6,33076,25-34,doctor
2391,M,50,18,13126,50-55,tradesman
2392,F,56,3,6040,56+,clerical
2393,M,56,13,13123,56+,retired
2394,M,35,6,37923,35-44,doctor
2395,M,35,7,8021,35-44,executive
2396,F,18,0,22102,18-24,other or not specified
2397,F,35,11,43201,35-44,lawyer
2398,M,25,0,98122,25-34,other or not specified
2399,M,35,17,11355,35-44,technician
2400,F,25,16,95687,25-34,self-employed
2401,M,25,4,22901,25-34,college
2402,M,45,17,32024,45-49,technician
2403,M,18,4,37743,18-24,college
2404,M,18,7,64055,18-24,executive
2405,M,50,8,78065,50-55,farmer
2406,F,56,12,1520,56+,programmer
2407,M,35,16,11358,35-44,self-employed
2408,F,45,1,1609,45-49,academic
2409,F,35,9,6074,35-44,homemaker
2410,M,56,7,6071,56+,executive
2411,F,35,14,1536,35-44,sales
2412,M,56,13,1501,56+,retired
2413,F,56,7,6118,56+,executive
2414,M,25,1,49503,25-34,academic
2415,M,25,7,22407,25-34,executive
2416,M,45,7,1531,45-49,executive
2417,M,45,1,53045,45-49,academic
2418,F,1,10,6074,Under 18,K-12 student
2419,M,25,0,6096,25-34,other or not specified
2420,M,50,7,37938,50-55,executive
2421,M,35,7,44306,35-44,executive
2422,F,50,9,2865,50-55,homemaker
2423,F,45,9,1520,45-49,homemaker
2424,M,25,17,95035,25-34,technician
2425,F,35,14,45243,35-44,sales
2426,M,56,0,1606,56+,other or not specified
2427,F,25,14,94010,25-34,sales
2428,M,45,17,45255,45-49,technician
2429,M,25,2,22903,25-34,artist
2430,M,25,4,22902,25-34,college
2431,F,25,4,22903,25-34,college
2432,M,25,4,22903,25-34,college
2433,M,25,4,22903,25-34,college
2434,M,25,4,22901,25-34,college
2435,M,25,4,22903,25-34,college
2436,M,25,7,22902,25-34,executive
2437,M,25,4,22923,25-34,college
2438,M,35,1,22903,35-44,academic
2439,M,45,17,48105,45-49,technician
2440,M,50,17,1430,50-55,technician
2441,F,45,6,42406,45-49,doctor
2442,M,35,17,36830,35-44,technician
2443,F,35,0,49464,35-44,other or not specified
2444,F,45,4,42420,45-49,college
2445,M,25,0,48104,25-34,other or not specified
2446,M,18,7,10038,18-24,executive
2447,M,25,14,3051,25-34,sales
2448,M,35,6,37932,35-44,doctor
2449,M,56,13,37922,56+,retired
2450,M,45,16,1612,45-49,self-employed
2451,M,45,12,37853,45-49,programmer
2452,M,45,7,1545,45-49,executive
2453,M,25,7,55429,25-34,executive
2454,M,18,0,97005,18-24,other or not specified
2455,M,35,7,48197,35-44,executive
2456,M,25,5,48103,25-34,customer service
2457,M,25,0,60656,25-34,other or not specified
2458,M,25,7,85040,25-34,executive
2459,M,50,7,44313,50-55,executive
2460,F,50,1,36067,50-55,academic
2461,M,18,4,98117,18-24,college
2462,M,35,1,44303,35-44,academic
2463,M,25,7,33916,25-34,executive
2464,F,18,4,44106,18-24,college
2465,M,50,6,44333,50-55,doctor
2466,M,25,15,94303,25-34,scientist
2467,M,1,10,44224,Under 18,K-12 student
2468,M,50,1,44240,50-55,academic
2469,M,25,4,90048,25-34,college
2470,M,35,18,52001,35-44,tradesman
2471,M,50,13,98683,50-55,retired
2472,M,25,18,37922,25-34,tradesman
2473,M,25,12,98105,25-34,programmer
2474,M,25,12,83815,25-34,programmer
2475,F,25,18,98115,25-34,tradesman
2476,M,50,12,78703,50-55,programmer
2477,M,45,0,42420,45-49,other or not specified
2478,M,50,1,37922,50-55,academic
2479,F,25,1,23454,25-34,academic
2480,F,18,20,94410,18-24,writer
2481,M,35,14,3054,35-44,sales
2482,F,50,3,37772,50-55,clerical
2483,M,56,13,90503,56+,retired
2484,M,45,5,31901,45-49,customer service
2485,M,35,14,95746,35-44,sales
2486,M,18,12,98105,18-24,programmer
2487,M,45,7,55438,45-49,executive
2488,F,45,2,31804,45-49,artist
2489,F,35,9,37843,35-44,homemaker
2490,M,25,12,94703,25-34,programmer
2491,M,35,7,22904,35-44,executive
2492,F,45,2,37924,45-49,artist
2493,M,45,2,90631,45-49,artist
2494,M,18,4,52003,18-24,college
2495,F,18,4,56401,18-24,college
2496,M,50,1,37932,50-55,academic
2497,F,50,14,37922,50-55,sales
2498,M,56,18,70817,56+,tradesman
2499,M,50,0,36109,50-55,other or not specified
2500,M,56,1,29672,56+,academic
2501,M,25,15,37923,25-34,scientist
2502,M,56,13,49423,56+,retired
2503,M,35,17,19360,35-44,technician
2504,M,25,7,98115,25-34,executive
2505,M,25,7,55405,25-34,executive
2506,F,25,14,98225,25-34,sales
2507,M,25,4,94107,25-34,college
2508,F,35,3,77429,35-44,clerical
2509,M,25,5,36109,25-34,customer service
2510,M,25,7,37930,25-34,executive
2511,M,25,7,15209,25-34,executive
2512,F,45,14,36109,45-49,sales
2513,M,56,1,37922,56+,academic
2514,M,56,14,37922,56+,sales
2515,M,45,12,37914,45-49,programmer
2516,F,45,6,37909,45-49,doctor
2517,F,35,9,53806,35-44,homemaker
2518,M,25,7,11793,25-34,executive
2519,F,45,2,14850,45-49,artist
2520,F,56,2,95448,56+,artist
2521,M,35,17,49424,35-44,technician
2522,M,18,11,60614,18-24,lawyer
2523,M,25,17,49423,25-34,technician
2524,F,56,9,38558,56+,homemaker
2525,F,35,1,37922,35-44,academic
2526,M,56,13,37923,56+,retired
2527,M,35,15,36109,35-44,scientist
2528,M,56,0,37922,56+,other or not specified
2529,F,35,9,95903,35-44,homemaker
2530,M,18,0,42420,18-24,other or not specified
2531,F,45,7,52003,45-49,executive
2532,F,56,13,37917,56+,retired
2533,F,25,3,49423,25-34,clerical
2534,F,50,6,37922,50-55,doctor
2535,F,56,2,3431,56+,artist
2536,M,56,13,37830,56+,retired
2537,M,35,11,37620,35-44,lawyer
2538,M,56,13,37923,56+,retired
2539,M,35,7,32444,35-44,executive
2540,F,45,6,42420,45-49,doctor
2541,F,35,5,49424,35-44,customer service
2542,F,45,13,37922,45-49,retired
2543,F,35,0,42420,35-44,other or not specified
2544,M,45,1,52001,45-49,academic
2545,M,56,13,37830,56+,retired
2546,F,56,13,37931,56+,retired
2547,F,35,0,37920,35-44,other or not specified
2548,F,35,6,37919,35-44,doctor
2549,M,56,13,37938,56+,retired
2550,M,50,7,37931,50-55,executive
2551,M,25,12,98133,25-34,programmer
2552,F,25,9,29369,25-34,homemaker
2553,M,25,7,29369,25-34,executive
2554,M,25,1,97405,25-34,academic
2555,M,56,7,10522,56+,executive
2556,M,25,4,2430,25-34,college
2557,F,18,19,2452,18-24,unemployed
2558,M,56,17,53061,56+,technician
2559,M,18,10,53207,18-24,K-12 student
2560,F,45,6,84318,45-49,doctor
2561,M,25,15,6460,25-34,scientist
2562,M,18,0,98021,18-24,other or not specified
2563,M,45,13,53132,45-49,retired
2564,F,35,20,43230,35-44,writer
2565,M,35,5,34786,35-44,customer service
2566,M,35,17,94022,35-44,technician
2567,M,25,0,6451,25-34,other or not specified
2568,M,25,17,31311,25-34,technician
2569,M,45,0,45248,45-49,other or not specified
2570,F,56,14,95005,56+,sales
2571,M,35,17,20151,35-44,technician
2572,M,35,14,75005,35-44,sales
2573,M,45,16,94536,45-49,self-employed
2574,M,50,6,6511,50-55,doctor
2575,M,35,7,76248,35-44,executive
2576,M,18,17,97030,18-24,technician
2577,M,25,7,77099,25-34,executive
2578,M,50,7,94107,50-55,executive
2579,M,35,15,91411,35-44,scientist
2580,F,45,1,12538,45-49,academic
2581,M,25,11,60611,25-34,lawyer
2582,F,25,1,97201,25-34,academic
2583,M,35,7,19610,35-44,executive
2584,F,56,1,94563,56+,academic
2585,M,45,15,64081-8102,45-49,scientist
2586,M,25,20,46802,25-34,writer
2587,M,35,7,55124,35-44,executive
2588,F,56,13,78737,56+,retired
2589,M,25,0,19004,25-34,other or not specified
2590,M,18,4,94044,18-24,college
2591,M,18,1,50310,18-24,academic
2592,M,50,7,80004-4448,50-55,executive
2593,M,56,16,95816,56+,self-employed
2594,M,35,7,31047,35-44,executive
2595,M,18,4,15213,18-24,college
2596,M,50,7,48152,50-55,executive
2597,F,50,0,95616,50-55,other or not specified
2598,M,25,17,20866,25-34,technician
2599,M,25,12,53154,25-34,programmer
2600,M,25,14,19312,25-34,sales
2601,M,35,16,27613,35-44,self-employed
2602,M,45,12,92104,45-49,programmer
2603,M,25,17,19126,25-34,technician
2604,M,25,0,45459,25-34,other or not specified
2605,M,35,7,75013,35-44,executive
2606,M,50,7,34285,50-55,executive
2607,F,56,0,48178,56+,other or not specified
2608,F,25,1,10025,25-34,academic
2609,F,50,12,55391,50-55,programmer
2610,M,45,7,48322,45-49,executive
2611,M,25,3,7719,25-34,clerical
2612,F,45,3,94560,45-49,clerical
2613,M,35,1,92120,35-44,academic
2614,M,25,7,15205,25-34,executive
2615,M,25,7,21029,25-34,executive
2616,M,35,7,2657,35-44,executive
2617,F,45,15,60081,45-49,scientist
2618,F,18,4,53538,18-24,college
2619,M,35,12,95677,35-44,programmer
2620,M,18,4,47306,18-24,college
2621,M,18,0,46304,18-24,other or not specified
2622,F,35,6,27516,35-44,doctor
2623,M,56,1,30345,56+,academic
2624,F,35,0,44313,35-44,other or not specified
2625,M,35,7,61910,35-44,executive
2626,M,56,1,4056,56+,academic
2627,M,25,1,6877,25-34,academic
2628,F,25,2,11217,25-34,artist
2629,M,25,11,15237,25-34,lawyer
2630,F,18,5,78704,18-24,customer service
2631,F,50,1,14850,50-55,academic
2632,M,56,0,43528,56+,other or not specified
2633,F,35,9,7728,35-44,homemaker
2634,M,56,1,15701,56+,academic
2635,M,35,0,6403,35-44,other or not specified
2636,M,18,12,78750,18-24,programmer
2637,F,35,20,44303,35-44,writer
2638,M,25,14,6405,25-34,sales
2639,F,25,6,80236,25-34,doctor
2640,M,35,12,78230,35-44,programmer
2641,M,25,6,19428,25-34,doctor
2642,M,25,0,33073,25-34,other or not specified
2643,M,45,17,99005,45-49,technician
2644,M,18,15,45215,18-24,scientist
2645,M,25,7,60657,25-34,executive
2646,M,45,17,18049,45-49,technician
2647,F,35,11,15116,35-44,lawyer
2648,M,25,17,27707,25-34,technician
2649,M,25,16,80126,25-34,self-employed
2650,M,45,7,75080,45-49,executive
2651,M,56,14,11779,56+,sales
2652,M,35,20,84010,35-44,writer
2653,M,25,7,94109,25-34,executive
2654,F,35,9,48336,35-44,homemaker
2655,M,35,7,66224,35-44,executive
2656,M,56,13,32837,56+,retired
2657,F,1,10,47403,Under 18,K-12 student
2658,M,25,7,60115,25-34,executive
2659,M,35,14,1060,35-44,sales
2660,M,56,17,28704,56+,technician
2661,M,56,13,19312,56+,retired
2662,M,25,17,2021,25-34,technician
2663,F,25,4,2215,25-34,college
2664,M,35,7,52402,35-44,executive
2665,M,35,11,98443,35-44,lawyer
2666,M,45,16,63128,45-49,self-employed
2667,F,35,6,8043,35-44,doctor
2668,F,25,4,94110,25-34,college
2669,M,45,0,24541,45-49,other or not specified
2670,M,35,6,94598,35-44,doctor
2671,F,35,12,54220,35-44,programmer
2672,M,35,7,4096,35-44,executive
2673,M,35,7,77040,35-44,executive
2674,M,25,4,94110,25-34,college
2675,M,35,18,98664,35-44,tradesman
2676,M,56,20,78731,56+,writer
2677,F,35,7,66204,35-44,executive
2678,M,25,6,49707,25-34,doctor
2679,F,18,4,2143,18-24,college
2680,M,25,12,1864,25-34,programmer
2681,F,25,4,48823,25-34,college
2682,M,18,4,43210,18-24,college
2683,M,35,7,60188,35-44,executive
2684,F,18,0,19143,18-24,other or not specified
2685,M,45,7,2116,45-49,executive
2686,M,25,0,85283,25-34,other or not specified
2687,M,1,10,8805,Under 18,K-12 student
2688,M,25,17,54915,25-34,technician
2689,M,25,12,27511,25-34,programmer
2690,M,25,7,24210,25-34,executive
2691,M,18,4,6459,18-24,college
2692,F,18,4,14620,18-24,college
2693,M,56,13,72949,56+,retired
2694,M,18,4,90024,18-24,college
2695,M,35,11,46033,35-44,lawyer
2696,M,25,7,24210,25-34,executive
2697,F,50,17,87031,50-55,technician
2698,F,25,2,10028,25-34,artist
2699,F,56,13,74128,56+,retired
2700,M,25,7,30117,25-34,executive
2701,M,45,1,60115,45-49,academic
2702,M,45,6,65201,45-49,doctor
2703,M,35,11,52803,35-44,lawyer
2704,M,56,13,72764,56+,retired
2705,M,25,1,27713,25-34,academic
2706,F,25,1,27713,25-34,academic
2707,M,56,13,24060,56+,retired
2708,M,25,7,44115,25-34,executive
2709,F,25,0,60660,25-34,other or not specified
2710,M,35,17,94303,35-44,technician
2711,F,25,4,1075,25-34,college
2712,F,18,19,33953,18-24,unemployed
2713,M,25,7,96811,25-34,executive
2714,M,18,4,96815,18-24,college
2715,F,50,4,96822,50-55,college
2716,F,50,4,96825,50-55,college
2717,M,25,4,96826,25-34,college
2718,F,25,4,96817,25-34,college
2719,M,25,12,98100,25-34,programmer
2720,M,35,0,20795,35-44,other or not specified
2721,M,45,14,19382,45-49,sales
2722,M,35,7,22043,35-44,executive
2723,F,25,9,28147,25-34,homemaker
2724,F,45,2,27514,45-49,artist
2725,M,35,7,30071,35-44,executive
2726,M,45,11,2155,45-49,lawyer
2727,M,25,11,60603,25-34,lawyer
2728,M,35,12,27614,35-44,programmer
2729,M,50,7,17402,50-55,executive
2730,M,35,11,48640,35-44,lawyer
2731,M,35,7,11050,35-44,executive
2732,M,45,17,92805,45-49,technician
2733,M,45,17,94002,45-49,technician
2734,F,18,4,2912,18-24,college
2735,M,25,7,22903,25-34,executive
2736,M,45,12,80303,45-49,programmer
2737,M,25,3,50311,25-34,clerical
2738,F,50,2,22181,50-55,artist
2739,F,35,7,92316,35-44,executive
2740,M,45,17,22181,45-49,technician
2741,M,25,14,60614,25-34,sales
2742,M,25,17,36092,25-34,technician
2743,M,25,14,72601,25-34,sales
2744,M,18,17,53818,18-24,technician
2745,F,35,1,30345,35-44,academic
2746,M,50,14,50265-2850,50-55,sales
2747,F,18,4,90025,18-24,college
2748,M,25,4,85719,25-34,college
2749,M,25,12,10025,25-34,programmer
2750,F,25,15,91360,25-34,scientist
2751,F,25,16,28120,25-34,self-employed
2752,M,25,15,77006,25-34,scientist
2753,F,50,20,27516,50-55,writer
2754,M,50,12,60148,50-55,programmer
2755,M,35,7,29631,35-44,executive
2756,M,18,4,97331,18-24,college
2757,M,25,2,10023,25-34,artist
2758,M,56,8,12436,56+,farmer
2759,M,25,7,36102,25-34,executive
2760,M,56,0,1886,56+,other or not specified
2761,M,35,6,80917,35-44,doctor
2762,M,50,16,63131,50-55,self-employed
2763,F,18,4,48104,18-24,college
2764,M,25,7,91403,25-34,executive
2765,M,50,7,2420,50-55,executive
2766,M,45,7,55016,45-49,executive
2767,M,25,0,99163,25-34,other or not specified
2768,M,25,17,90210,25-34,technician
2769,M,25,7,20170,25-34,executive
2770,M,35,1,14260,35-44,academic
2771,M,18,1,92037,18-24,academic
2772,M,35,17,10025,35-44,technician
2773,M,35,2,78766,35-44,artist
